"GEO_ID","NAME","P8_001N","P8_002N","P8_003N","P8_004N","P8_005N","P8_006N","P8_007N","P8_008N","P8_009N","P8_010N","P8_011N","P8_012N","P8_013N","P8_014N","P8_015N","P8_016N","P8_017N","P8_018N","P8_019N","P8_020N","P8_021N","P8_022N","P8_023N","P8_024N","P8_025N","P8_026N","P8_027N","P8_028N","P8_029N","P8_030N","P8_031N","P8_032N","P8_033N","P8_034N","P8_035N","P8_036N","P8_037N","P8_038N","P8_039N","P8_040N","P8_041N","P8_042N","P8_043N","P8_044N","P8_045N","P8_046N","P8_047N","P8_048N","P8_049N","P8_050N","P8_051N","P8_052N","P8_053N","P8_054N","P8_055N","P8_056N","P8_057N","P8_058N","P8_059N","P8_060N","P8_061N","P8_062N","P8_063N","P8_064N","P8_065N","P8_066N","P8_067N","P8_068N","P8_069N","P8_070N","P8_071N",
"860Z200US10956","ZCTA5 10956","32499","29833","21182","2472","91","3866","6","2216","2666","2518","172","59","206","1","1749","30","44","8","157","16","0","34","15","25","2","118","26","5","1","26","2","0","26","6","18","0","0","0","2","1","4","0","0","0","0","1","26","2","0","22","0","1","1","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0",
"860Z200US10958","ZCTA5 10958","3562","3215","2511","335","5","109","0","255","347","331","22","33","30","0","205","9","0","0","24","0","0","1","0","6","1","14","4","0","0","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10960","ZCTA5 10960","14680","13143","8681","2686","55","645","3","1073","1537","1426","160","57","151","1","863","29","16","2","102","1","0","21","7","6","10","91","26","1","0","19","2","2","20","2","10","0","0","2","2","0","3","1","0","0","0","1","15","3","0","10","0","0","0","0","1","0","1","0","0","0","0","0","4","0","4","0","0","0","0","1","1",
"860Z200US10962","ZCTA5 10962","5049","4646","3342","189","12","771","3","329","403","385","32","15","47","1","270","1","1","3","7","0","0","4","0","4","0","17","6","0","0","8","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10963","ZCTA5 10963","3663","3426","2424","618","21","161","0","202","237","222","34","20","13","0","136","4","0","0","11","1","0","1","2","0","0","13","3","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10964","ZCTA5 10964","1457","1351","1106","20","6","174","3","42","106","105","2","12","14","0","66","0","2","0","5","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10965","ZCTA5 10965","15342","14428","12875","260","28","569","2","694","914","875","70","44","105","0","608","1","1","0","22","0","0","18","0","6","0","32","8","1","0","14","1","0","4","0","1","0","0","0","0","0","3","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2","0","0","0","0","0",
"860Z200US10968","ZCTA5 10968","2435","2229","1829","76","5","189","5","125","206","194","7","20","39","0","116","3","0","0","5","0","0","3","0","1","0","8","4","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10969","ZCTA5 10969","1282","1163","972","41","11","31","0","108","119","101","11","12","13","0","50","1","0","0","12","0","0","2","0","0","0","10","6","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US10970","ZCTA5 10970","11211","10122","5811","1957","39","678","4","1633","1089","1039","89","34","51","0","696","23","13","2","90","5","0","14","2","14","6","40","13","2","0","14","4","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10973","ZCTA5 10973","2053","1865","1614","91","12","56","0","92","188","170","18","18","12","0","100","6","0","0","11","0","0","3","0","0","2","14","4","1","0","6","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10974","ZCTA5 10974","3395","3119","2457","186","16","114","1","345","276","237","32","9","21","0","160","0","3","0","11","0","0","0","0","1","0","31","13","0","0","4","1","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US10975","ZCTA5 10975","267","240","183","22","0","2","0","33","27","27","2","2","3","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10976","ZCTA5 10976","2269","2120","1495","203","6","227","1","188","149","132","6","5","14","0","102","1","0","0","2","0","0","2","0","0","0","14","3","0","0","7","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US10977","ZCTA5 10977","71049","66547","38067","13721","555","2057","18","12129","4502","4312","219","78","131","2","3229","61","51","11","274","21","0","165","15","27","28","142","22","19","0","26","1","0","39","4","14","0","4","0","4","0","4","1","0","0","3","1","36","6","0","22","0","5","3","0","0","0","0","0","0","0","0","0","12","5","3","4","0","0","0","0","0",
"860Z200US10979","ZCTA5 10979","115","97","90","0","0","5","0","2","18","18","0","1","0","0","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10980","ZCTA5 10980","13289","11952","9111","956","40","529","4","1312","1337","1217","115","92","44","4","816","13","12","0","92","2","0","12","1","7","7","87","16","3","2","39","2","0","17","0","4","0","0","0","2","0","1","0","0","1","0","0","25","0","0","23","0","1","0","0","0","0","0","0","0","0","0","1","8","0","8","0","0","0","0","0","0",
"860Z200US10983","ZCTA5 10983","5777","5253","4096","124","20","704","1","308","524","499","38","15","63","2","346","0","2","2","16","1","0","0","4","2","8","22","4","5","0","10","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10984","ZCTA5 10984","2680","2383","1568","308","4","147","2","354","297","277","27","5","11","0","203","0","1","0","28","1","0","0","0","1","0","11","2","0","0","3","1","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10985","ZCTA5 10985","147","136","110","9","1","6","0","10","11","11","3","1","0","0","3","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10986","ZCTA5 10986","1858","1673","1379","108","5","50","0","131","185","160","11","5","11","0","115","2","2","0","11","1","0","0","1","0","1","18","4","0","0","3","0","0","8","0","1","0","0","0","1","0","0","0","0","0","0","1","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"860Z200US10987","ZCTA5 10987","4454","4170","3325","266","7","263","0","309","284","272","28","27","32","0","161","8","3","0","12","0","0","0","0","1","0","8","1","0","0","1","0","0","1","0","4","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10988","ZCTA5 10988","603","568","511","30","0","4","0","23","35","33","9","7","4","0","13","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10989","ZCTA5 10989","8993","8180","5911","713","58","937","3","558","813","739","85","30","62","0","460","19","14","0","56","1","0","5","1","4","2","60","13","6","0","13","8","0","10","1","5","0","2","0","0","0","2","0","0","0","0","0","12","0","0","5","0","2","3","0","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"860Z200US10990","ZCTA5 10990","19877","18125","16103","819","78","330","2","793","1752","1599","157","130","134","4","1041","25","6","1","83","1","0","4","5","8","0","115","47","1","0","32","1","0","20","3","4","0","1","0","6","0","0","0","0","0","0","0","35","12","0","20","0","1","0","0","1","0","1","0","0","0","0","0","3","0","2","1","0","0","0","0","0",
"860Z200US10992","ZCTA5 10992","9301","8135","6186","886","37","191","3","832","1166","1098","75","57","48","7","749","18","12","2","101","1","0","16","1","11","0","56","22","5","0","20","3","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","12","6","0","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10993","ZCTA5 10993","5113","4146","1441","1022","40","272","3","1368","967","918","36","20","10","0","700","23","2","0","99","1","0","11","0","16","0","44","3","5","0","23","0","2","3","3","3","0","0","0","2","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10994","ZCTA5 10994","7242","6648","5064","275","10","895","1","403","594","540","37","20","74","0","347","9","7","0","30","5","0","3","3","5","0","47","12","6","0","10","3","0","7","0","6","1","0","0","0","0","2","0","0","0","0","0","5","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"860Z200US10996","ZCTA5 10996","7276","6755","5143","762","64","445","28","313","521","483","47","77","95","7","177","10","17","2","31","3","1","11","1","3","1","28","4","1","0","2","2","0","4","10","3","0","0","0","0","0","2","0","0","0","0","0","10","3","0","4","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US10998","ZCTA5 10998","3588","3278","2954","133","10","40","0","141","310","298","30","38","27","0","182","1","4","0","15","0","0","1","0","0","0","10","1","0","0","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11001","ZCTA5 11001","27662","25430","15883","1584","108","6036","5","1814","2232","2093","98","56","239","5","1359","16","44","4","116","28","0","9","7","103","9","120","22","15","0","31","0","0","27","0","17","0","0","0","0","1","3","0","0","3","0","1","19","4","0","9","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11003","ZCTA5 11003","43979","39519","7056","19738","475","6494","17","5739","4460","4191","321","78","128","1","2097","74","181","34","950","51","1","70","16","183","6","245","48","28","0","77","0","2","33","0","23","4","1","0","0","1","27","0","0","1","0","0","19","5","0","9","0","3","0","0","1","0","0","0","0","0","0","1","5","0","5","0","0","0","0","0","0",
"860Z200US11004","ZCTA5 11004","13608","12610","4455","898","49","6350","8","850","998","938","54","16","82","1","527","7","35","4","63","15","0","1","51","80","2","57","4","3","0","22","1","0","6","0","7","0","0","0","0","1","4","0","0","0","0","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"860Z200US11005","ZCTA5 11005","1945","1897","1821","16","0","43","0","17","48","45","11","0","0","0","27","1","0","0","3","0","0","0","2","1","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11010","ZCTA5 11010","25013","22711","17542","648","99","2782","7","1633","2302","2201","90","47","128","6","1682","13","27","0","119","19","0","29","10","31","0","80","9","5","1","22","2","0","21","4","10","0","0","0","2","0","4","0","0","0","0","0","19","0","0","14","0","2","1","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","1","1",
"860Z200US11020","ZCTA5 11020","6363","6006","2164","419","14","3131","0","278","357","334","21","18","77","3","174","14","1","0","10","1","0","5","2","8","0","22","7","1","0","3","0","0","6","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11021","ZCTA5 11021","19376","18371","11491","409","44","5812","5","610","1005","960","69","10","305","1","501","4","5","0","27","4","0","18","2","14","0","41","3","6","0","12","0","1","7","0","6","0","0","0","0","1","0","0","0","2","0","3","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11023","ZCTA5 11023","10213","9611","7565","88","14","1628","11","305","602","568","24","9","224","0","284","3","3","0","8","0","0","3","2","8","0","32","3","0","0","10","0","0","9","2","4","0","0","0","1","0","1","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11024","ZCTA5 11024","8623","7961","6779","157","5","531","11","478","662","642","9","13","313","1","278","0","8","0","15","0","0","0","1","3","1","20","1","1","0","11","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11030","ZCTA5 11030","17898","16805","12423","176","36","3948","5","217","1093","1054","36","39","234","4","684","9","6","4","24","1","0","1","2","10","0","35","2","6","0","4","0","0","13","0","9","0","0","0","1","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11040","ZCTA5 11040","43075","40366","17385","689","187","20014","18","2073","2709","2493","107","62","329","8","1596","13","51","6","80","24","0","26","17","171","3","201","25","25","2","39","6","0","31","5","45","0","1","0","1","1","17","0","0","3","0","0","12","2","0","4","0","5","0","1","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"860Z200US11042","ZCTA5 11042","19","15","5","1","0","9","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11050","ZCTA5 11050","31512","28793","21872","534","255","3304","8","2820","2719","2612","134","66","431","13","1826","15","13","0","35","1","0","42","10","21","5","97","16","6","0","18","5","0","26","6","16","0","0","0","3","0","0","0","0","0","0","1","7","1","0","4","1","0","0","0","1","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"860Z200US11096","ZCTA5 11096","9645","8602","2487","1854","122","376","3","3760","1043","1011","31","16","13","0","795","10","8","2","85","0","0","25","3","17","6","28","9","0","0","6","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US11101","ZCTA5 11101","48867","43595","16898","6824","389","13995","59","5430","5272","4883","409","121","784","3","2636","96","63","14","444","22","3","83","60","107","38","324","53","24","1","103","4","2","66","8","38","0","1","0","6","0","11","0","0","4","1","2","58","10","2","30","1","9","0","0","1","0","0","0","2","0","3","0","7","5","1","1","0","0","0","0","0",
"860Z200US11102","ZCTA5 11102","37468","32943","18047","3436","378","5310","18","5754","4525","4184","305","90","418","1","2698","45","59","6","364","19","1","97","15","41","25","291","52","18","0","100","4","0","50","5","25","0","7","0","11","1","4","5","2","4","1","2","41","5","0","28","0","5","0","0","1","0","0","1","1","0","0","0","9","3","6","0","0","0","0","0","0",
"860Z200US11103","ZCTA5 11103","37362","32976","21467","681","316","5159","17","5336","4386","4122","317","127","410","9","2829","22","33","4","144","18","2","117","9","68","13","200","24","17","1","45","4","0","43","6","19","1","1","0","8","4","15","4","2","3","2","1","58","7","2","39","1","5","0","0","2","0","0","1","1","0","0","0","6","1","5","0","0","0","0","0","0",
"860Z200US11104","ZCTA5 11104","27407","24018","12032","616","265","6736","20","4349","3389","3169","137","110","430","3","2036","16","33","1","154","16","2","129","21","69","12","175","21","9","0","58","0","0","58","4","12","0","0","0","8","0","2","0","0","2","0","1","44","3","0","33","0","4","0","0","1","0","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0",
